LDC	TEDL15_PILOT_00060	普京	XIN_CMN_20081106.0105:1405-1406	m.08193	PER	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00061	莫斯科	XIN_CMN_20081106.0105:105-107	m.04swd	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00062	刘洋	XIN_CMN_20081106.0105:174-175	NIL00003	PER	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00063	卢敬利	XIN_CMN_20081106.0105:176-178	NIL00004	PER	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00064	俄罗斯	XIN_CMN_20081106.0105:189-191	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00065	俄	XIN_CMN_20081106.0105:325-325	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00066	俄	XIN_CMN_20081106.0105:351-351	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00067	俄	XIN_CMN_20081106.0105:388-388	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00068	俄	XIN_CMN_20081106.0105:445-445	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00069	俄	XIN_CMN_20081106.0105:525-525	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00070	俄罗斯	XIN_CMN_20081106.0105:625-627	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00071	俄	XIN_CMN_20081106.0105:661-661	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00072	俄罗斯	XIN_CMN_20081106.0105:818-820	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00073	俄罗斯	XIN_CMN_20081106.0105:901-903	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00074	俄罗 斯	XIN_CMN_20081106.0105:937-940	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00075	俄	XIN_CMN_20081106.0105:1134-1134	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00076	俄罗斯	XIN_CMN_20081106.0105:1195-1197	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00077	俄	XIN_CMN_20081106.0105:1206-1206	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00078	俄罗斯	XIN_CMN_20081106.0105:1228-1230	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00079	俄	XIN_CMN_20081106.0105:1314-1314	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00080	俄 罗斯	XIN_CMN_20081106.0105:1332-1335	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00081	俄罗斯	XIN_CMN_20081106.0105:1346-1348	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00082	俄	XIN_CMN_20081106.0105:1386-1386	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00083	俄罗斯	XIN_CMN_20081106.0105:1393-1395	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00084	高加索	XIN_CMN_20081106.0105:490-492	m.09shn	LOC	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00085	美国	XIN_CMN_20081106.0105:338-339	m.09c7w0	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00086	美国	XIN_CMN_20081106.0105:375-376	m.09c7w0	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00087	美国	XIN_CMN_20081106.0105:496-497	m.09c7w0	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00088	北约	XIN_CMN_20081106.0105:346-347	m.059dn	ORG	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00089	北 约	XIN_CMN_20081106.0105:364-366	m.059dn	ORG	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00090	北约	XIN_CMN_20081106.0105:509-510	m.059dn	ORG	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00091	欧洲	XIN_CMN_20081106.0105:499-500	m.02j9z	LOC	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00092	黑海	XIN_CMN_20081106.0105:515-516	m.015h7	LOC	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00093	波兰	XIN_CMN_20081106.0105:539-540	m.05qhw	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00094	加里宁格 勒州	XIN_CMN_20081106.0105:544-550	m.04dyb	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00095	南奥塞梯	XIN_CMN_20081106.0105:620-623	m.01v51r	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00096	苏联	XIN_CMN_20081106.0105:629-630	m.05vz3zq	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00097	舒瓦洛夫	XIN_CMN_20081106.0105:844-847	m.047mwl9	PER	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00098	杜马	XIN_CMN_20081106.0105:1081-1082	m.03yxy7	ORG	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00099	杜马	XIN_CMN_20081106.0105:1112-1113	m.03yxy7	ORG	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00100	杜马	XIN_CMN_20081106.0105:1145-1146	m.03yxy7	ORG	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00101	杜 马	XIN_CMN_20081106.0105:1171-1173	m.03yxy7	ORG	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00102	杜马	XIN_CMN_20081106.0105:1209-1210	m.03yxy7	ORG	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00103	俄	XIN_CMN_20081214.0025:62-62	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00104	俄	XIN_CMN_20081214.0025:74-74	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00105	俄	XIN_CMN_20081214.0025:81-81	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00106	俄罗 斯	XIN_CMN_20081214.0025:156-159	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00107	俄罗斯	XIN_CMN_20081214.0025:185-187	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00108	俄	XIN_CMN_20081214.0025:194-194	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00109	俄	XIN_CMN_20081214.0025:214-214	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00110	俄罗斯	XIN_CMN_20081214.0025:259-261	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00111	俄	XIN_CMN_20081214.0025:287-287	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00112	俄 罗斯	XIN_CMN_20081214.0025:294-297	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00113	俄	XIN_CMN_20081214.0025:310-310	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00114	俄罗斯	XIN_CMN_20081214.0025:347-349	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00115	俄	XIN_CMN_20081214.0025:366-366	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00116	俄罗斯	XIN_CMN_20081214.0025:397-399	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00117	俄罗斯	XIN_CMN_20081214.0025:446-448	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00118	俄	XIN_CMN_20081214.0025:516-516	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00119	俄	XIN_CMN_20081214.0025:537-537	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00120	俄	XIN_CMN_20081214.0025:550-550	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00121	俄	XIN_CMN_20081214.0025:560-560	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00122	俄	XIN_CMN_20081214.0025:581-581	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00123	俄罗斯	XIN_CMN_20081214.0025:640-642	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00124	瑞士	XIN_CMN_20081214.0025:66-67	m.06mzp	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00125	瑞士	XIN_CMN_20081214.0025:172-173	m.06mzp	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00126	瑞士	XIN_CMN_20081214.0025:230-231	m.06mzp	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00127	瑞士	XIN_CMN_20081214.0025:249-250	m.06mzp	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00128	瑞士	XIN_CMN_20081214.0025:291-292	m.06mzp	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00129	瑞士	XIN_CMN_20081214.0025:359-360	m.06mzp	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00130	瑞士	XIN_CMN_20081214.0025:390-391	m.06mzp	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00131	格	XIN_CMN_20081214.0025:69-69	m.0d0kn	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00132	格	XIN_CMN_20081214.0025:82-82	m.0d0kn	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00133	格鲁吉亚	XIN_CMN_20081214.0025:175-178	m.0d0kn	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00134	格	XIN_CMN_20081214.0025:195-195	m.0d0kn	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00135	格鲁 吉亚	XIN_CMN_20081214.0025:252-256	m.0d0kn	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00136	格	XIN_CMN_20081214.0025:311-311	m.0d0kn	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00137	格	XIN_CMN_20081214.0025:351-351	m.0d0kn	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00138	格	XIN_CMN_20081214.0025:362-362	m.0d0kn	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00139	格鲁吉亚	XIN_CMN_20081214.0025:380-383	m.0d0kn	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00140	格	XIN_CMN_20081214.0025:402-402	m.0d0kn	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00141	格鲁吉亚	XIN_CMN_20081214.0025:429-432	m.0d0kn	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00142	格	XIN_CMN_20081214.0025:470-470	m.0d0kn	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00143	格	XIN_CMN_20081214.0025:488-488	m.0d0kn	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00144	格鲁吉亚	XIN_CMN_20081214.0025:616-619	m.0d0kn	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00145	格鲁吉亚	XIN_CMN_20081214.0025:630-633	m.0d0kn	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00146	新华社	XIN_CMN_20081214.0025:112-114	m.01n13b	ORG	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00147	莫斯科	XIN_CMN_20081214.0025:115-117	m.04swd	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00148	卢敬利	XIN_CMN_20081214.0025:128-130	NIL00004	PER	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00149	拉夫罗夫	XIN_CMN_20081214.0025:162-165	m.02n670	PER	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00150	拉夫罗夫	XIN_CMN_20081214.0025:220-223	m.02n670	PER	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00151	拉夫罗夫	XIN_CMN_20081214.0025:268-271	m.02n670	PER	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00152	俄塔社	XIN_CMN_20081214.0025:214-216	m.0283lh	ORG	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00153	米舍利娜·卡尔米-雷伊	XIN_CMN_20081214.0025:235-245	m.01jqsn	PER	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00154	米舍利娜·卡尔米-雷伊	XIN_CMN_20081214.0025:334-344	m.01jqsn	PER	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00155	阿布哈兹	XIN_CMN_20081214.0025:417-420	m.011jw	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00156	阿 布哈兹	XIN_CMN_20081214.0025:563-567	m.011jw	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00157	阿布哈兹	XIN_CMN_20081214.0025:592-595	m.011jw	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00158	南奥塞梯	XIN_CMN_20081214.0025:422-425	m.01v51r	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00159	南奥塞梯	XIN_CMN_20081214.0025:493-496	m.01v51r	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00160	南奥塞梯	XIN_CMN_20081214.0025:505-508	m.01v51r	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00161	南奥塞梯	XIN_CMN_20081214.0025:525-528	m.01v51r	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00162	南奥塞梯	XIN_CMN_20081214.0025:569-572	m.01v51r	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00163	南奥塞梯	XIN_CMN_20081214.0025:587-590	m.01v51r	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00164	苏联	XIN_CMN_20081214.0025:455-456	m.05vz3zq	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00165	茨欣瓦利	XIN_CMN_20081214.0025:511-514	m.02kb89	GPE	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00166	梅德韦杰夫	XIN_CMN_20081214.0025:553-557	m.08wdkk	PER	NAM	1.0	N	N	N
LDC	TEDL15_PILOT_00167	格鲁吉亚外交部	XIN_CMN_20081214.0025:616-622	m.02qppv3	ORG	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00168	瑞士驻格鲁吉亚大 使馆	XIN_CMN_20081214.0025:172-182	NIL00006	ORG	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00169	瑞士驻格大使馆	XIN_CMN_20081214.0025:359-365	NIL00007	ORG	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00170	瑞士驻格大使馆俄关系处	XIN_CMN_20081214.0025:359-369	NIL00008	ORG	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00171	俄罗斯	XIN_CMN_20081225.0102:65-67	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00172	俄罗斯	XIN_CMN_20081225.0102:142-144	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00173	俄罗斯	XIN_CMN_20081225.0102:183-185	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00174	俄罗斯	XIN_CMN_20081225.0102:215-217	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00175	俄	XIN_CMN_20081225.0102:230-230	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00176	俄	XIN_CMN_20081225.0102:253-253	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00177	俄	XIN_CMN_20081225.0102:267-267	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00178	俄	XIN_CMN_20081225.0102:306-306	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00179	俄	XIN_CMN_20081225.0102:325-325	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00180	俄罗斯	XIN_CMN_20081225.0102:344-346	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00181	俄	XIN_CMN_20081225.0102:389-389	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00182	俄	XIN_CMN_20081225.0102:474-474	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00183	俄	XIN_CMN_20081225.0102:508-508	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00184	俄	XIN_CMN_20081225.0102:526-526	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00185	俄	XIN_CMN_20081225.0102:554-554	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00186	俄	XIN_CMN_20081225.0102:654-654	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00187	俄	XIN_CMN_20081225.0102:717-717	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00188	俄	XIN_CMN_20081225.0102:835-835	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00189	俄	XIN_CMN_20081225.0102:956-956	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00190	俄	XIN_CMN_20081225.0102:984-984	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00191	俄	XIN_CMN_20081225.0102:989-989	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00192	俄	XIN_CMN_20081225.0102:1072-1072	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00193	俄	XIN_CMN_20081225.0102:1092-1092	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00194	俄	XIN_CMN_20081225.0102:1127-1127	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00195	俄	XIN_CMN_20081225.0102:1169-1169	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00196	俄	XIN_CMN_20081225.0102:1196-1196	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00197	俄	XIN_CMN_20081225.0102:1307-1307	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00198	俄	XIN_CMN_20081225.0102:1355-1355	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00199	俄	XIN_CMN_20081225.0102:1381-1381	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00200	俄	XIN_CMN_20081225.0102:1474-1474	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00201	俄	XIN_CMN_20081225.0102:1481-1481	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00202	俄罗斯	XIN_CMN_20081225.0102:1500-1502	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00203	俄	XIN_CMN_20081225.0102:1533-1533	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00204	俄	XIN_CMN_20081225.0102:1579-1579	m.06bnz	GPE	NAM	1.0	N	Y	N
LDC	TEDL15_PILOT_00205	俄	XIN_CMN_20081225.0102:1490-1490	m.06bnz	GPE	NAM	1.0	N	Y	N
